architecture,train_nx,train_ny,eval_nx,eval_ny,metric,paired_sample_seed_averaged_mean,bootstrap_ci95_low,bootstrap_ci95_high,conditioning_sample_count,bootstrap_replicates,bootstrap_seed,method,record_type,architecture_first,architecture_second,difference_definition,paired_mean_difference,n_test_samples,energy_valid_sample_fraction_seed_mean,fraction_samples_with_any_nonpositive_j_seed_mean,strain_energy_density_rel_finite_seed_count
resnet,64,16,128,32,min_det_f,-3.13878731667,-3.66534537741,-2.65040695955,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,128,32,nonpositive_j_fraction,0.0311652978862,0.0255884909548,0.0369904608698,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,joint_rel_l2,0.517666627092,0.508443399776,0.527592080747,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,ux_rel_l2,0.54496977998,0.520542534025,0.571759223661,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,uy_rel_l2,0.516006356171,0.50692087192,0.525413777187,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,vector_h1_seminorm_rel,3.48233315203,3.35614908487,3.61953960415,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,deformation_gradient_rel,0.886251713883,0.850931503629,0.925857917349,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,strain_energy_density_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,sampled_total_potential_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,min_det_f,-8.64644070525,-9.4066305987,-7.89203657544,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,64,16,200,50,nonpositive_j_fraction,0.100331589922,0.094640276211,0.106292596771,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,joint_rel_l2,0.137602076653,0.135788288506,0.139749596287,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,ux_rel_l2,0.160663736682,0.159505638507,0.16207643222,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
