architecture,training_resolution,evaluation_resolution,seed,protocol,k_norm,target_normalized_residual_energy_mean,target_normalized_residual_energy_std,target_normalized_residual_energy_se,n_test_samples,record_type,band,k_norm_left,k_norm_right,target_normalized_residual_energy,curve_total_target_normalized_residual_energy,fraction_of_residual_profile_total,n_bins_total,denominator
U-Net,64,256,1,fixed-val128,0.798611111111,9.46251925064e-06,1.56410887067e-05,4.94614653978e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.8125,6.96868211586e-06,1.14002227456e-05,3.60506697092e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.826388888889,1.3796473989e-05,2.45995100556e-05,7.77904810999e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.840277777778,1.61854511924e-05,2.83825794209e-05,8.97535968405e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.854166666667,1.65969915873e-05,2.54858435114e-05,8.05933135867e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.868055555556,9.05535915445e-06,1.24951799085e-05,3.95132282845e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.881944444444,1.61415061124e-05,2.16462928339e-05,6.8451588254e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.895833333333,1.59665385766e-05,2.12498123784e-05,6.7197806967e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.909722222222,1.7501698672e-05,2.39659643907e-05,7.57870337972e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.923611111111,2.01078970762e-05,2.5267394767e-05,7.99025180022e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.9375,1.71127483783e-05,2.07456722053e-05,6.560357576e-07,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.951388888889,4.33629679816e-05,5.29912520681e-05,1.67573052599e-06,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.965277777778,7.49820405999e-05,0.000100443910826,3.17631535305e-06,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.979166666667,0.00011595593957,0.000172859943788,5.46631138579e-06,1000,radial_profile_bin,,,,,,,,
U-Net,64,256,1,fixed-val128,0.993055555556,0.0001569382268,0.000239809597689,7.58344533467e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.00694444444444,1.20836662018,0.874871844007,0.0276658768781,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0208333333333,0.59750517811,0.387116500218,0.0122416986052,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0347222222222,0.0644552146822,0.0249207725324,0.000788064022534,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0486111111111,0.0146165093359,0.0061260269525,0.000193721981775,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0625,0.00392375776374,0.00166676462374,5.2707725344e-05,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0763888888889,0.00395474069473,0.00189796957911,6.00190679969e-05,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.0902777777778,0.00154361830773,0.000680761653999,2.15275737034e-05,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.104166666667,0.000832857946579,0.000357474651866,1.13043410567e-05,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.118055555556,0.000426694220875,0.000232906409336,7.36514735153e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.131944444444,0.000531224882858,0.000273760305053,8.6570609691e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.145833333333,0.000387870629702,0.000192800089416,6.09687415641e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.159722222222,0.000171746351604,7.71821722491e-05,2.44071459067e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.173611111111,0.000201745950048,0.00011296200855,3.57217236087e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.1875,9.61543000357e-05,4.89528636732e-05,1.54802547195e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.201388888889,9.2552314224e-05,4.6104515027e-05,1.45795277903e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.215277777778,6.5363167979e-05,3.46946559999e-05,1.09714135596e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.229166666667,8.712426991e-05,5.25700410847e-05,1.66241066516e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.243055555556,3.46182170923e-05,1.67527619724e-05,5.29768849313e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.256944444444,0.000112862269366,5.21342613324e-05,1.64863009941e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.270833333333,6.23918878522e-05,3.20983096191e-05,1.01503767438e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.284722222222,5.94203140565e-05,3.17343897294e-05,1.003529517e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.298611111111,5.06132896144e-05,3.06637239445e-05,9.69672092071e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.3125,2.50978104659e-05,1.42464955544e-05,4.50513746273e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.326388888889,2.98877529546e-05,1.73393714397e-05,5.48319069453e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.340277777778,2.81772551367e-05,1.4157099819e-05,4.47686804904e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.354166666667,3.26163865978e-05,1.91350471985e-05,6.0510332282e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.368055555556,1.6159320689e-05,7.33240178921e-06,2.31870903734e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.381944444444,5.48303105975e-05,3.2448574936e-05,1.02611403624e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.395833333333,2.84133328177e-05,1.38976958673e-05,4.39483731689e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.409722222222,2.18328389579e-05,1.13804469106e-05,3.59881330281e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.423611111111,2.01781266912e-05,1.13022119418e-05,3.5740732334e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.4375,1.23588178231e-05,6.64098114376e-06,2.10006263125e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.451388888889,1.77530399695e-05,9.75060614041e-06,3.08341239709e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.465277777778,1.70353145094e-05,1.01046228184e-05,3.19536230032e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.479166666667,2.24965713566e-05,1.1244131175e-05,3.55570648228e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.493055555556,1.5804323475e-05,8.20237634507e-06,2.59381914763e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.506944444444,2.69229960925e-05,1.37662779201e-05,4.35327931303e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.520833333333,1.35771944509e-05,7.06657315042e-06,2.23464664075e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.534722222222,1.18193738007e-05,6.39581702265e-06,2.02253492892e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.548611111111,9.9950514406e-06,6.57992007894e-06,2.08075342713e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.5625,6.09873557591e-06,3.13838425811e-06,9.92444242846e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.576388888889,7.85651294258e-06,3.91433032431e-06,1.23781993391e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.590277777778,8.25011857107e-06,4.39788746896e-06,1.3907341295e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.604166666667,8.93835668371e-06,5.6812985836e-06,1.79658435917e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.618055555556,5.54727303369e-06,3.1193795713e-06,9.86434433191e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.631944444444,8.51940409308e-06,4.820983825e-06,1.52452894498e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.645833333333,6.43613449729e-06,3.69008696954e-06,1.16690795879e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.659722222222,6.28170114563e-06,3.80088387494e-06,1.20194501666e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.673611111111,5.39158595559e-06,3.19014374484e-06,1.0088120297e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.6875,3.19141022615e-06,1.69290088215e-06,5.35342264052e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.701388888889,6.15642008864e-06,2.50658135452e-06,7.92650622078e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.715277777778,6.77090933177e-06,3.34543506965e-06,1.05791945843e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.729166666667,7.27821662232e-06,4.00719174978e-06,1.26718529503e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.743055555556,3.56794155071e-06,1.60800353227e-06,5.08495364757e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.756944444444,7.91306333646e-06,4.59600373578e-06,1.45338399397e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.770833333333,5.79524790424e-06,2.83703324322e-06,8.9714868462e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.784722222222,5.45512133258e-06,3.03961677956e-06,9.61211223748e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.798611111111,4.59273576479e-06,2.05864280811e-06,6.51000016235e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.8125,2.91542698496e-06,1.47982058502e-06,4.67960357706e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.826388888889,4.96656653423e-06,2.80000651413e-06,8.85439804797e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.840277777778,4.69754807667e-06,2.57292893524e-06,8.13631569311e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.854166666667,5.09351710284e-06,2.90190594282e-06,9.17663233487e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.868055555556,3.37318503786e-06,2.01693574848e-06,6.37811085941e-08,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.881944444444,6.33706003158e-06,3.78868810036e-06,1.19808837411e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.895833333333,6.57459013122e-06,3.45936486438e-06,1.0939472229e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.909722222222,6.87747384021e-06,3.32914949091e-06,1.05276950625e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.923611111111,7.78429649461e-06,3.98629063274e-06,1.26057578148e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.9375,6.00973604728e-06,3.65837399747e-06,1.15687943647e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.951388888889,1.29839912974e-05,8.87984631898e-06,2.80805396402e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.965277777778,2.19104525665e-05,1.86649645638e-05,5.90238004681e-07,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.979166666667,4.25017154603e-05,4.1316387203e-05,1.30653888251e-06,1000,radial_profile_bin,,,,,,,,
U-Net,128,256,1,fixed-val128,0.993055555556,0.000113063404019,0.000179582294584,5.67889078324e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.00694444444444,0.108920060815,0.0999329635483,0.00316015778143,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0208333333333,0.0534736881528,0.0366488348594,0.00115893791747,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0347222222222,0.0155386122123,0.00935134396772,0.000295715461217,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0486111111111,0.00641346985521,0.00401258142101,0.000126888965873,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0625,0.00186888731984,0.0011369047257,3.59520841581e-05,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0763888888889,0.0029600027731,0.00201683859375,6.37780362917e-05,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.0902777777778,0.0012760701351,0.000750988094222,2.37483287341e-05,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.104166666667,0.000912375721403,0.000521899611007,1.65039148074e-05,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.118055555556,0.000459394029181,0.00024582452654,7.77365408598e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.131944444444,0.000588135527382,0.000296647560929,9.3808195487e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.145833333333,0.000546154629931,0.000264542081233,8.36555513659e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.159722222222,0.000399452488976,0.000221970614418,7.01932715189e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.173611111111,0.000334438693199,0.000191954230514,6.07012574929e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.1875,0.000252726440553,0.000145134838483,4.58956657447e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.201388888889,0.000272935219305,0.00014454250322,4.57083528879e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.215277777778,0.000314708841771,0.000164165556819,5.19137072898e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.229166666667,0.000278954077935,0.000148418724568,4.69341217052e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.243055555556,0.000120146322551,6.84602820096e-05,2.16490420408e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.256944444444,0.000302903315444,0.000189776009889,6.00124436507e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.270833333333,0.000183554207382,0.000116632684928,3.68824933993e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.284722222222,0.000153605577849,0.000100605028121,3.18141032928e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.298611111111,9.60586093576e-05,6.24523346768e-05,1.97491622774e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.3125,5.71871629388e-05,3.22612600974e-05,1.02019062095e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.326388888889,0.000105807686992,6.78830157025e-05,2.14664944061e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.340277777778,0.000113210648254,6.44279435854e-05,2.03739046691e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.354166666667,9.02384192234e-05,5.01932093872e-05,1.58724864737e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.368055555556,3.94437025189e-05,2.68069242836e-05,8.47709377999e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.381944444444,6.67824926484e-05,3.71779902773e-05,1.17567128104e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.395833333333,4.14005702466e-05,2.8261956343e-05,8.93721531763e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.409722222222,3.47722854724e-05,2.14123073434e-05,6.77116611647e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.423611111111,3.21474486176e-05,2.01728233174e-05,6.3792068519e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.4375,1.99917035671e-05,2.26050886986e-05,7.14835669978e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.451388888889,3.79824090015e-05,3.48561589698e-05,1.10224852829e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.465277777778,5.19840697084e-05,5.52601131289e-05,1.74747821246e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.479166666667,6.25715627835e-05,7.04546834817e-05,2.22797271629e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.493055555556,4.31250492422e-05,4.36330428446e-05,1.37979796633e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.506944444444,0.000121411178264,0.000139987071025,4.42677987415e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.520833333333,4.67779451752e-05,4.72475189825e-05,1.49409773777e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.534722222222,2.42324856219e-05,3.05141347788e-05,9.64941667305e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.548611111111,1.64722538287e-05,1.99520520326e-05,6.30939284172e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.5625,1.51542568312e-05,1.96548734147e-05,6.21541671127e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.576388888889,1.51559789292e-05,1.92421853541e-05,6.08491328782e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.590277777778,1.40740695547e-05,1.72498837606e-05,5.45489220565e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.604166666667,1.34276056574e-05,1.6130471578e-05,5.1009029919e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.618055555556,8.64214194676e-06,1.02904079473e-05,3.25411271659e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.631944444444,1.14307940478e-05,1.46635865689e-05,4.63703322247e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.645833333333,1.08610552609e-05,1.57229828179e-05,4.97204373161e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.659722222222,1.18003609997e-05,1.71849437955e-05,5.43435638558e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.673611111111,1.34616264577e-05,2.00737752546e-05,6.34788510429e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.6875,1.03020746734e-05,1.49179103274e-05,4.71745745646e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.701388888889,1.89524290032e-05,2.64130856089e-05,8.35255105571e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.715277777778,1.48949999474e-05,1.88121884324e-05,5.94893632185e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.729166666667,1.33916790986e-05,2.00099809993e-05,6.32771158944e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.743055555556,7.92870906997e-06,1.05804612516e-05,3.34583562504e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.756944444444,1.04883917064e-05,1.22199278141e-05,3.86428047355e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.770833333333,1.01771649337e-05,1.24226325832e-05,3.92838134983e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.784722222222,1.05888868601e-05,1.46695185101e-05,4.638909067e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.798611111111,1.34954160421e-05,1.96457467006e-05,6.21253059085e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.8125,1.02098835356e-05,1.36657048702e-05,4.32147532215e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.826388888889,1.71900809887e-05,2.38382662738e-05,7.53832168949e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.840277777778,1.8008455931e-05,2.28503443582e-05,7.22591334911e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.854166666667,1.78225978019e-05,2.13030901554e-05,6.7366286091e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.868055555556,1.05123454068e-05,1.23882070272e-05,3.91749503318e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.881944444444,1.88188156519e-05,2.13621572735e-05,6.7553072719e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.895833333333,1.78647874567e-05,2.09615726463e-05,6.62863129015e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.909722222222,1.77665026435e-05,1.98876633872e-05,6.28903136422e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.923611111111,2.32820594705e-05,2.51551088245e-05,7.95474386749e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.9375,1.67460772265e-05,1.9159119107e-05,6.05864543405e-07,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.951388888889,3.5779153266e-05,3.83986850934e-05,1.21427304051e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.965277777778,5.61758535723e-05,5.98030994321e-05,1.89114005343e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.979166666667,0.000100941707676,0.00011614117389,3.67270639618e-06,1000,radial_profile_bin,,,,,,,,
U-Net,256,256,1,fixed-val128,0.993055555556,0.000130672437769,0.000215126318139,6.80289149967e-06,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.00694444444444,1.72860086281,0.890630732033,0.0281642166737,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0208333333333,0.618809577677,0.52099877786,0.016475427962,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0347222222222,0.288639666912,0.367375913309,0.0116174464354,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0486111111111,0.174245234295,0.308174607952,0.00974533678156,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0625,0.074456212853,0.192138549131,0.00607595441574,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0763888888889,0.0737647839879,0.202367974541,0.00639943725023,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.0902777777778,0.0602066125068,0.217444445776,0.00687619713207,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.104166666667,0.0643888058131,0.278766544167,0.00881537215023,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.118055555556,0.0348341401632,0.157486271779,0.0049801531903,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.131944444444,0.0630481616187,0.303841922732,0.00960832524478,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.145833333333,0.0574678663142,0.287066343599,0.0090778348535,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.159722222222,0.0473202159953,0.241196191057,0.00762729326696,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.173611111111,0.0352999738514,0.180877629547,0.0057198528714,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.1875,0.0140571537425,0.071329292268,0.00225563027455,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.201388888889,0.0204865573198,0.105212830015,0.00332712181919,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.215277777778,0.0143965521468,0.0743570303779,0.0023513757604,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.229166666667,0.0100770685118,0.0526217742605,0.00166404661183,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.243055555556,0.00408129411331,0.0211651617443,0.000669301181578,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.256944444444,0.00575006846092,0.0305670504251,0.000966615006964,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.270833333333,0.00394494332117,0.0210849595608,0.000666764965848,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.284722222222,0.00275689666852,0.0148197112194,0.000468640417194,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.298611111111,0.00204173256874,0.0109527515258,0.000346356414674,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.3125,0.000957947009626,0.00507914993238,0.000160616823638,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.326388888889,0.00139251384272,0.00757658604543,0.000239592687918,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.340277777778,0.00113367520951,0.00620948711505,0.00019636122385,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.354166666667,0.000937245348199,0.00515001575004,0.000162857797559,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.368055555556,0.000465967404413,0.00251179839919,7.94300396462e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.381944444444,0.000745032320501,0.00405682431174,0.000128288048923,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.395833333333,0.000627878203601,0.00336608158738,0.000106444846061,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.409722222222,0.000528096645259,0.00276281034071,8.73677341972e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.423611111111,0.000444495475614,0.00228151288716,7.21477723446e-05,1000,radial_profile_bin,,,,,,,,
